date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:04:28	2890/2890	---M-Z	200	added ('OK')	application/javascript	etag:%22b4a-609b6e5033db9-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/job-list.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/job-list.init.js	(from https://themesbrand.com/skote/layouts/job-list.html)
15:04:28	502/502	---M--	200	added ('OK')	image/svg+xml	etag:%221f6-607430ecf7f4b%22	https://themesbrand.com/skote/layouts/assets/images/companies/wordpress.svg	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/images/companies/wordpress.svg	(from https://themesbrand.com/skote/layouts/job-grid.html)
15:04:29	656/656	---M--	200	added ('OK')	image/svg+xml	etag:%22290-607430ecf7f4b%22	https://themesbrand.com/skote/layouts/assets/images/companies/upwork.svg	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/images/companies/upwork.svg	(from https://themesbrand.com/skote/layouts/job-grid.html)
15:04:29	4621/4621	---M-Z	200	added ('OK')	application/javascript	etag:%22120d-609b6e5033db9-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/job-grid-list.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/job-grid-list.init.js	(from https://themesbrand.com/skote/layouts/job-grid.html)
15:04:29	3020/3020	---M-Z	200	added ('OK')	application/javascript	etag:%22bcc-609b6e5033db9-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/candidate-list.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/candidate-list.init.js	(from https://themesbrand.com/skote/layouts/candidate-list.html)
15:04:30	83/83	---M-Z	200	added ('OK')	application/javascript	etag:%2253-607430ed069ac-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/auth-2-carousel.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/auth-2-carousel.init.js	(from https://themesbrand.com/skote/layouts/auth-login-2.html)
15:04:30	320/320	---M-Z	200	added ('OK')	application/javascript	etag:%22140-607430ed088ec-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/validation.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/validation.init.js	(from https://themesbrand.com/skote/layouts/auth-register.html)
15:04:31	274/274	---M-Z	200	added ('OK')	application/javascript	etag:%22112-607430ed088ec-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/two-step-verification.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/two-step-verification.init.js	(from https://themesbrand.com/skote/layouts/auth-two-step-verification.html)
15:04:31	80707/80707	---M--	200	added ('OK')	image/svg+xml	etag:%2213b43-607430ed02b2c%22	https://themesbrand.com/skote/layouts/assets/images/maintenance.svg	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/images/maintenance.svg	(from https://themesbrand.com/skote/layouts/pages-maintenance.html)
15:04:32	47314/47314	---M--	200	added ('OK')	image/svg+xml	etag:%22b8d2-607430ecf7f4b%22	https://themesbrand.com/skote/layouts/assets/images/coming-soon.svg	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/images/coming-soon.svg	(from https://themesbrand.com/skote/layouts/pages-comingsoon.html)
15:04:32	350/350	---M-Z	200	added ('OK')	application/javascript	etag:%2215e-607430ed069ac-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/coming-soon.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/coming-soon.init.js	(from https://themesbrand.com/skote/layouts/pages-comingsoon.html)
15:04:32	209/209	---M-Z	200	added ('OK')	application/javascript	etag:%22d1-607430ed088ec-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/timeline.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/timeline.init.js	(from https://themesbrand.com/skote/layouts/pages-timeline.html)
15:04:33	57867/57867	---M--	200	added ('OK')	image/png	etag:%22e20b-607430ecffc4c%22	https://themesbrand.com/skote/layouts/assets/images/error-img.png	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/images/error-img.png	(from https://themesbrand.com/skote/layouts/pages-404.html)
15:04:33	509/509	---M-Z	200	added ('OK')	application/javascript	etag:%221fd-607430ed069ac-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/alerts.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/alerts.init.js	(from https://themesbrand.com/skote/layouts/ui-alerts.html)
15:04:34	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:%225e27-607430ed2cb0d-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	(from https://themesbrand.com/skote/layouts/ui-cards.html)
15:04:34	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%221b27-607430ed2cb0d-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/magnific-popup/magnific-popup.css	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/libs/magnific-popup/magnific-popup.css	(from https://themesbrand.com/skote/layouts/ui-lightbox.html)
15:04:34	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-607430ed2cb0d-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/magnific-popup/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/libs/magnific-popup/jquery.magnific-popup.min.js	(from https://themesbrand.com/skote/layouts/ui-lightbox.html)
15:04:35	1777/1777	---M-Z	200	added ('OK')	application/javascript	etag:%226f1-607430ed0794c-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/lightbox.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/lightbox.init.js	(from https://themesbrand.com/skote/layouts/ui-lightbox.html)
15:04:35	311/311	---M-Z	200	added ('OK')	application/javascript	etag:%22137-607430ed0794c-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/modal.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/modal.init.js	(from https://themesbrand.com/skote/layouts/ui-modals.html)
15:04:35	1355/1355	---M-Z	200	added ('OK')	application/javascript	etag:%2254b-607430ed088ec-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/range-sliders.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/range-sliders.init.js	(from https://themesbrand.com/skote/layouts/ui-rangeslider.html)
15:04:36	4084/4084	---M-Z	200	added ('OK')	application/javascript	etag:%22ff4-607430ed088ec-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	(from https://themesbrand.com/skote/layouts/ui-session-timeout.html)
15:04:36	300/300	---M-Z	200	added ('OK')	application/javascript	etag:%2212c-607430ed088ec-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/session-timeout.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/session-timeout.init.js	(from https://themesbrand.com/skote/layouts/ui-session-timeout.html)
15:04:37	23846/23846	---M-Z	200	added ('OK')	text/css	etag:%225d26-609b6e50560a6-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/sweetalert2/sweetalert2.min.css	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/libs/sweetalert2/sweetalert2.min.css	(from https://themesbrand.com/skote/layouts/ui-sweet-alert.html)
15:04:37	45894/45894	---M-Z	200	added ('OK')	application/javascript	etag:%22b346-609b6e50560a6-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/sweetalert2/sweetalert2.min.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/libs/sweetalert2/sweetalert2.min.js	(from https://themesbrand.com/skote/layouts/ui-sweet-alert.html)
15:04:37	3599/3599	---M-Z	200	added ('OK')	application/javascript	etag:%22e0f-609b6e5033db9-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/sweet-alerts.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/sweet-alerts.init.js	(from https://themesbrand.com/skote/layouts/ui-sweet-alert.html)
15:04:37	221/221	---M-Z	200	added ('OK')	application/javascript	etag:%22dd-607430ed069ac-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/bootstrap-toastr.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/bootstrap-toastr.init.js	(from https://themesbrand.com/skote/layouts/ui-toasts.html)
15:04:38	210/210	---M-Z	200	added ('OK')	text/css	etag:%22d2-607430ed1540c-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/bootstrap-rating/bootstrap-rating.css	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/libs/bootstrap-rating/bootstrap-rating.css	(from https://themesbrand.com/skote/layouts/ui-rating.html)
15:04:38	3681/3681	---M-Z	200	added ('OK')	application/javascript	etag:%22e61-607430ed1540c-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/bootstrap-rating/bootstrap-rating.min.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/libs/bootstrap-rating/bootstrap-rating.min.js	(from https://themesbrand.com/skote/layouts/ui-rating.html)
15:04:38	713/713	---M-Z	200	added ('OK')	application/javascript	etag:%222c9-607430ed088ec-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/rating-init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/rating-init.js	(from https://themesbrand.com/skote/layouts/ui-rating.html)
15:04:39	6454/6454	---M-Z	200	added ('OK')	text/css	etag:%221936-607430ed3f3ed-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/toastr/build/toastr.min.css	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/libs/toastr/build/toastr.min.css	(from https://themesbrand.com/skote/layouts/ui-notifications.html)
15:04:39	5251/5251	---M-Z	200	added ('OK')	application/javascript	etag:%221483-607430ed3f3ed-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/toastr/build/toastr.min.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/libs/toastr/build/toastr.min.js	(from https://themesbrand.com/skote/layouts/ui-notifications.html)
15:04:39	3396/3396	---M-Z	200	added ('OK')	application/javascript	etag:%22d44-607430ed088ec-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/toastr.init.js	C:/My%20Web%20Sites/numberplateindiatemplate/themesbrand.com/skote/layouts/assets/js/pages/toastr.init.js	(from https://themesbrand.com/skote/layouts/ui-notifications.html)
